zipcode,district,location,age,m2,rooms,energie,rent
22145,Farmsen-Berne,normal,2003,30,1,C,13.2
22145,Farmsen-Berne,normal,1976,55,2,D,7.26
22145,Farmsen-Berne,normal,1985,141,5,D,9.74
22145,Farmsen-Berne,normal,1922,84,3,G,7.63
22145,Farmsen-Berne,normal,1916,51,2,G,8.86
22145,Farmsen-Berne,normal,1924,34,1,G,10.71
22145,Farmsen-Berne,normal,2006,78,3,C,11.64
22145,Farmsen-Berne,normal,2009,132,5,C,12.15
22145,Farmsen-Berne,normal,1997,110,4,C,9.46
22145,Farmsen-Berne,normal,1984,54,2,D,10.91
22145,Farmsen-Berne,normal,1950,78,3,G,8.82
22145,Farmsen-Berne,normal,2003,34,1,C,13.65
22145,Farmsen-Berne,normal,1992,175,6,D,7.88
22145,Farmsen-Berne,normal,1966,191,6,E,8.2
22145,Farmsen-Berne,normal,1925,198,6,G,8.56
22145,Farmsen-Berne,normal,1950,142,5,G,8.04
22145,Farmsen-Berne,normal,1960,96,4,F,7.67
22145,Farmsen-Berne,normal,1953,199,6,G,10.03
22145,Farmsen-Berne,normal,1960,122,4,F,7.38
22145,Farmsen-Berne,normal,1933,59,3,G,9.63
22145,Farmsen-Berne,normal,1942,17,1,G,8.91
22145,Farmsen-Berne,normal,1953,215,6,G,7.75
22145,Farmsen-Berne,normal,2015,15,1,B,14.43
22145,Farmsen-Berne,normal,1925,170,6,G,7.82
22145,Farmsen-Berne,normal,1928,66,3,G,7.56
22145,Farmsen-Berne,normal,2001,54,2,C,9.06
22145,Farmsen-Berne,normal,2019,72,3,A,13.8
22145,Farmsen-Berne,normal,1994,102,4,C,13.96
22145,Farmsen-Berne,normal,1968,84,3,E,5.75
22145,Farmsen-Berne,normal,2003,75,3,C,9.88
22145,Farmsen-Berne,normal,1910,67,3,G,9.38
22145,Farmsen-Berne,normal,1984,76,3,D,7.25
22145,Farmsen-Berne,normal,1988,32,1,D,8.76
22145,Farmsen-Berne,normal,1956,106,4,F,9.01
22145,Farmsen-Berne,normal,1934,69,3,G,9.61
22145,Farmsen-Berne,normal,1960,62,3,F,8.7
22145,Farmsen-Berne,normal,1989,76,3,D,10.29
22145,Farmsen-Berne,normal,2020,161,6,A,12.83
22145,Farmsen-Berne,normal,1920,151,5,G,8.22
22145,Farmsen-Berne,normal,1997,193,6,C,12.83
22145,Farmsen-Berne,normal,1978,167,6,D,7.45
22145,Farmsen-Berne,normal,1919,137,5,G,9.42
22145,Farmsen-Berne,normal,1943,26,1,G,11.41
22145,Farmsen-Berne,normal,1988,136,5,D,9.61
22145,Farmsen-Berne,normal,1970,55,2,E,7.21
22145,Farmsen-Berne,normal,1959,106,4,F,9.11
22145,Farmsen-Berne,normal,1956,114,4,F,8.95
22145,Farmsen-Berne,normal,1995,25,1,C,12.3
22145,Farmsen-Berne,normal,2005,36,1,C,12.25
22145,Farmsen-Berne,normal,1930,88,4,G,8.4
22145,Farmsen-Berne,normal,1975,177,6,D,6.06
22145,Farmsen-Berne,normal,2008,63,3,C,9.13
22145,Farmsen-Berne,normal,1925,127,5,G,7.41
22145,Farmsen-Berne,normal,1918,112,4,G,10.06
22145,Farmsen-Berne,normal,1973,123,4,D,6.5
22145,Farmsen-Berne,normal,1950,79,3,G,8.41
22145,Farmsen-Berne,normal,1952,159,5,G,9.17
22145,Farmsen-Berne,normal,1977,156,5,D,6.77
22147,Rahlstedt,normal,1919,213,6,G,6.92
22147,Rahlstedt,normal,1922,150,5,G,8.55
22147,Rahlstedt,normal,2015,182,6,B,14.52
22147,Rahlstedt,normal,2015,59,3,B,13.48
22147,Rahlstedt,normal,2012,95,4,B,12.13
22147,Rahlstedt,normal,1913,61,3,G,12.35
22147,Rahlstedt,normal,1972,191,6,E,6.51
22147,Rahlstedt,normal,1942,74,3,G,10.86
22147,Rahlstedt,normal,1992,56,2,D,9.54
22147,Rahlstedt,normal,2007,116,4,C,11.44
22147,Rahlstedt,normal,1927,180,6,G,8.79
22149,Tonndorf,normal,1970,106,4,E,6.56
22149,Tonndorf,normal,1991,149,5,D,9.96
22149,Tonndorf,normal,2023,85,3,A,14.87
22149,Tonndorf,normal,2009,104,4,C,14.36
22149,Tonndorf,normal,2003,130,5,C,11.29
22149,Tonndorf,normal,2018,186,6,A,14.7
22149,Tonndorf,normal,2021,143,5,A,11.9
22149,Tonndorf,normal,1949,125,5,G,9.5
22149,Tonndorf,normal,1921,131,5,G,7.54
22149,Tonndorf,normal,2009,181,6,C,10.09
22149,Tonndorf,normal,1951,91,4,G,9.13
22149,Tonndorf,normal,1948,164,6,G,7.93
22149,Tonndorf,normal,1944,217,6,G,7.66
22149,Tonndorf,normal,1955,88,4,G,9.11
22149,Tonndorf,normal,1961,176,6,F,9.04
22149,Tonndorf,normal,1927,28,1,G,8.84
22149,Tonndorf,normal,1955,221,6,G,9.66
22149,Tonndorf,normal,1940,134,5,G,8.09
22149,Tonndorf,normal,1961,114,4,F,8.89
22149,Tonndorf,normal,1924,136,5,G,6.9
22149,Tonndorf,normal,1956,136,5,F,7.24
22149,Tonndorf,normal,1924,41,2,G,10.02
22149,Tonndorf,normal,1959,44,2,F,9.5
22149,Tonndorf,normal,1921,25,1,G,9.47
22149,Tonndorf,normal,2023,82,3,A,15.48
22149,Tonndorf,normal,2007,88,4,C,11.59
22149,Tonndorf,normal,2010,102,4,B,11.71
22149,Tonndorf,normal,2007,61,3,C,11.6
22149,Tonndorf,normal,1985,193,6,D,9.98
22149,Tonndorf,normal,1979,189,6,D,8.51
22149,Tonndorf,normal,1969,18,1,E,6.88
22149,Tonndorf,normal,1942,115,4,G,7.04
22149,Tonndorf,normal,1977,145,5,D,6.76
22149,Tonndorf,normal,2000,147,5,C,12.65
22149,Tonndorf,normal,1976,122,4,D,6.37
22149,Tonndorf,normal,1984,113,4,D,8.77
22149,Tonndorf,normal,2011,204,6,B,12.05
22149,Tonndorf,normal,1987,123,4,D,6.67
22149,Tonndorf,normal,1945,48,2,G,9.44
22149,Tonndorf,normal,1916,128,5,G,9.05
22149,Tonndorf,normal,1921,187,6,G,8.29
22149,Tonndorf,normal,1924,63,3,G,10.27
22149,Tonndorf,normal,2001,169,6,C,14.48
22149,Tonndorf,normal,2004,92,4,C,12.4
22149,Tonndorf,normal,1943,157,5,G,9.38
22149,Tonndorf,normal,2018,143,5,A,13.55
22149,Tonndorf,normal,1927,117,4,G,9.45
22149,Tonndorf,normal,2002,131,5,C,10.96
22149,Tonndorf,normal,2013,26,1,B,16.81
22149,Tonndorf,normal,2023,62,3,A,16.6
22149,Tonndorf,normal,2004,218,6,C,12.47
22149,Tonndorf,normal,1977,187,6,D,5.85
22149,Tonndorf,normal,2023,118,4,A,11.94
22149,Tonndorf,normal,1966,53,2,E,7.34
22149,Tonndorf,normal,1939,82,3,G,9.11
22149,Tonndorf,normal,1970,16,1,E,10.34
22149,Tonndorf,normal,1966,149,5,E,8.34
22149,Tonndorf,normal,2005,144,5,C,10.76
22149,Tonndorf,normal,1931,62,3,G,9.12
22149,Tonndorf,normal,1951,80,3,G,8.87
22149,Tonndorf,normal,1946,207,6,G,7.85
22149,Tonndorf,normal,1958,183,6,F,7.3
22149,Tonndorf,normal,1985,196,6,D,8.41
22149,Tonndorf,normal,1991,64,3,D,6.76
22149,Tonndorf,normal,1917,38,1,G,9.45
22149,Tonndorf,normal,1956,66,3,F,8.58
22149,Tonndorf,normal,1944,75,3,G,8.62
22149,Tonndorf,normal,1918,201,6,G,10.98
22149,Tonndorf,normal,2016,213,6,A,12.42
22149,Tonndorf,normal,1994,195,6,C,10.35
22149,Tonndorf,normal,1947,156,5,G,7.36
22149,Tonndorf,normal,1975,120,4,D,6.42
22149,Tonndorf,normal,1983,75,3,D,6.43
22149,Tonndorf,normal,2011,122,4,B,11.36
22149,Tonndorf,normal,2021,209,6,A,12.08
22149,Tonndorf,normal,1937,122,4,G,9.31
22149,Tonndorf,normal,1978,144,5,D,6.92
22149,Tonndorf,normal,1931,117,4,G,7.34
22149,Tonndorf,normal,1913,97,4,G,10.07
22149,Tonndorf,normal,1986,80,3,D,7.94
22149,Tonndorf,normal,2020,104,4,A,15.81
22149,Tonndorf,normal,1997,138,5,C,13.47
22149,Tonndorf,normal,1935,175,6,G,8.03
22149,Tonndorf,normal,1937,118,4,G,8.57
22149,Tonndorf,normal,1923,218,6,G,6.94
22149,Tonndorf,normal,1933,109,4,G,8.84
22149,Tonndorf,normal,1921,64,3,G,10.57
22149,Tonndorf,normal,1961,87,3,F,7.14
22149,Tonndorf,normal,1998,128,5,C,14.37
22149,Tonndorf,normal,1948,222,6,G,8.85
22149,Tonndorf,normal,2021,32,1,A,16.35
22149,Tonndorf,normal,1966,145,5,E,7.27
22149,Tonndorf,normal,1986,139,5,D,7.44
22149,Tonndorf,normal,1937,96,4,G,7.62
22149,Tonndorf,normal,1961,195,6,F,7.28
22149,Tonndorf,normal,1960,142,5,F,8.11
22149,Tonndorf,normal,2015,189,6,B,14.65
22149,Tonndorf,normal,2016,152,5,A,14.19
22149,Tonndorf,normal,1992,41,2,D,11.76
22149,Tonndorf,normal,1983,116,4,D,8.13
22149,Tonndorf,normal,1985,214,6,D,9.95
22149,Tonndorf,normal,2013,180,6,B,12.52
22159,Bramfeld,normal,1998,104,4,C,11.13
22159,Bramfeld,normal,1939,23,1,G,8.83
22159,Bramfeld,normal,1915,139,5,G,8.23
22159,Bramfeld,normal,2017,189,6,A,12.93
22159,Bramfeld,normal,1995,77,3,C,10.63
22159,Bramfeld,normal,1991,46,2,D,10.48
22159,Bramfeld,normal,1978,57,2,D,10.86
22159,Bramfeld,normal,1974,155,5,D,6.15
22159,Bramfeld,normal,1984,216,6,D,8.69
22159,Bramfeld,normal,1994,215,6,C,12.79
22159,Bramfeld,normal,2018,48,2,A,13.58
22159,Bramfeld,normal,1948,175,6,G,8.18
22159,Bramfeld,normal,1925,218,6,G,9.06
22159,Bramfeld,normal,1999,87,3,C,9.08
22159,Bramfeld,normal,1947,63,3,G,8.44
22159,Bramfeld,normal,2023,199,6,A,13.82
22159,Bramfeld,normal,1990,140,5,D,7.56
22159,Bramfeld,normal,1911,202,6,G,8.54
22159,Bramfeld,normal,1916,22,1,G,11.28
22159,Bramfeld,normal,2022,49,2,A,11.23
22159,Bramfeld,normal,2002,73,3,C,10.73
22159,Bramfeld,normal,1915,84,3,G,11.52
22159,Bramfeld,normal,1943,55,2,G,10.6
22159,Bramfeld,normal,1977,51,2,D,9.56
22159,Bramfeld,normal,2012,44,2,B,12.65
22159,Bramfeld,normal,1965,17,1,F,9.59
22159,Bramfeld,normal,1985,195,6,D,9.46
22159,Bramfeld,normal,1959,21,1,F,8.77
22159,Bramfeld,normal,1963,34,1,F,10.45
22159,Bramfeld,normal,1947,62,3,G,7.77
22159,Bramfeld,normal,2006,177,6,C,10.02
22159,Bramfeld,normal,1970,84,3,E,5.65
22159,Bramfeld,normal,1990,124,4,D,8.06
22159,Bramfeld,normal,1911,20,1,G,13.57
22159,Bramfeld,normal,2012,86,3,B,10.53
22159,Bramfeld,normal,1972,115,4,E,5.87
22159,Bramfeld,normal,1921,194,6,G,7.85
22159,Bramfeld,normal,1947,163,6,G,8.28
22159,Bramfeld,normal,1981,200,6,D,7.74
22159,Bramfeld,normal,2018,162,6,A,12.54
22159,Bramfeld,normal,1951,141,5,G,9.91
22159,Bramfeld,normal,1931,42,2,G,7.91
22159,Bramfeld,normal,1917,115,4,G,11.08
22159,Bramfeld,normal,1993,105,4,C,9.77
22159,Bramfeld,normal,1983,209,6,D,8.7
22159,Bramfeld,normal,1923,134,5,G,8.59
22159,Bramfeld,normal,1940,128,5,G,7.1
22159,Bramfeld,normal,1984,66,3,D,8.4
22159,Bramfeld,normal,1937,95,4,G,6.97
22159,Bramfeld,normal,1929,129,5,G,7.43
22159,Bramfeld,normal,1971,217,6,E,6.01
22159,Bramfeld,normal,1961,24,1,F,10.71
22159,Bramfeld,normal,1974,39,1,D,10.15
22159,Bramfeld,normal,1995,64,3,C,9.29
22159,Bramfeld,normal,1944,28,1,G,10.2
22159,Bramfeld,normal,1973,150,5,D,6.21
22159,Bramfeld,normal,1962,149,5,F,9.66
22159,Bramfeld,normal,1950,205,6,G,10.0
22159,Bramfeld,normal,1948,112,4,G,7.84
22159,Bramfeld,normal,1979,72,3,D,7.1
22159,Bramfeld,normal,1969,129,5,E,5.78
22159,Bramfeld,normal,1944,146,5,G,8.92
22159,Bramfeld,normal,2019,52,2,A,12.23
22159,Bramfeld,normal,1943,160,5,G,6.96
22159,Bramfeld,normal,2021,219,6,A,16.38
22159,Bramfeld,normal,1965,151,5,F,8.9
22159,Bramfeld,normal,1984,159,5,D,10.07
22159,Bramfeld,normal,2022,30,1,A,16.72
22159,Bramfeld,normal,1964,150,5,F,9.75
22159,Bramfeld,normal,1938,98,4,G,7.35
22159,Bramfeld,normal,1963,142,5,F,9.46
22159,Bramfeld,normal,2004,120,4,C,9.63
22159,Bramfeld,normal,1964,77,3,F,6.56
22159,Bramfeld,normal,1930,98,4,G,9.33
22159,Bramfeld,normal,1976,71,3,D,5.74
22159,Bramfeld,normal,1920,82,3,G,8.86
22159,Bramfeld,normal,1994,213,6,C,9.13
22159,Bramfeld,normal,2021,164,6,A,15.09
22159,Bramfeld,normal,1930,130,5,G,8.31
22159,Bramfeld,normal,1968,34,1,E,6.69
22159,Bramfeld,normal,1962,132,5,F,8.88
22159,Bramfeld,normal,2001,212,6,C,11.49
22159,Bramfeld,normal,1989,99,4,D,9.93
22159,Bramfeld,normal,1970,203,6,E,6.02
22159,Bramfeld,normal,1930,198,6,G,7.23
22159,Bramfeld,normal,1970,133,5,E,6.2
22159,Bramfeld,normal,1980,200,6,D,7.01
22159,Bramfeld,normal,1926,95,4,G,8.2
22159,Bramfeld,normal,1974,142,5,D,6.17
22159,Bramfeld,normal,1989,63,3,D,6.86
22159,Bramfeld,normal,1933,212,6,G,9.09
22159,Bramfeld,normal,1950,60,3,G,8.21
22159,Bramfeld,normal,1925,173,6,G,7.19
22159,Bramfeld,normal,1952,189,6,G,8.88
22159,Bramfeld,normal,1944,146,5,G,8.35
22159,Bramfeld,normal,1924,214,6,G,7.44
22159,Bramfeld,normal,2021,68,3,A,14.56
22159,Bramfeld,normal,1982,80,3,D,9.83
22159,Bramfeld,normal,1931,131,5,G,9.35
22159,Bramfeld,normal,2016,92,4,A,14.41
22159,Bramfeld,normal,1956,142,5,F,8.18
22159,Bramfeld,normal,1951,39,1,G,10.46
22159,Bramfeld,normal,1931,130,5,G,8.89
22159,Bramfeld,normal,1983,184,6,D,9.51
22159,Bramfeld,normal,2018,108,4,A,11.7
22159,Bramfeld,normal,1935,46,2,G,9.85
22159,Bramfeld,normal,1969,181,6,E,5.85
22159,Bramfeld,normal,1927,147,5,G,7.64
22159,Bramfeld,normal,1945,126,5,G,8.66
22159,Bramfeld,normal,1939,133,5,G,7.44
22159,Bramfeld,normal,1928,221,6,G,6.91
22159,Bramfeld,normal,1930,110,4,G,7.49
22159,Bramfeld,normal,1957,133,5,F,9.54
22159,Bramfeld,normal,1964,102,4,F,8.49
22159,Bramfeld,normal,2011,146,5,B,12.08
22159,Bramfeld,normal,1928,138,5,G,9.33
22159,Bramfeld,normal,2021,138,5,A,15.19
22159,Bramfeld,normal,1915,107,4,G,11.66
22159,Bramfeld,normal,1941,43,2,G,10.54
22159,Bramfeld,normal,1934,134,5,G,7.43
22159,Bramfeld,normal,2014,30,1,B,15.2
22159,Bramfeld,normal,1927,104,4,G,7.61
22159,Bramfeld,normal,1964,22,1,F,8.21
22159,Bramfeld,normal,1987,75,3,D,8.75
22159,Bramfeld,normal,1962,135,5,F,9.39
22159,Bramfeld,normal,1967,112,4,E,8.01
22159,Bramfeld,normal,2006,34,1,C,11.84
22159,Bramfeld,normal,1923,130,5,G,9.24
22159,Bramfeld,normal,1969,60,3,E,8.03
22159,Bramfeld,normal,1971,117,4,E,6.57
22159,Bramfeld,normal,2003,153,5,C,10.36
22159,Bramfeld,normal,2012,63,3,B,13.21
22159,Bramfeld,normal,2013,127,5,B,12.36
22159,Bramfeld,normal,1977,153,5,D,6.29
22159,Bramfeld,normal,1961,17,1,F,7.22
22159,Bramfeld,normal,1932,218,6,G,7.11
22159,Bramfeld,normal,1917,117,4,G,10.59
22159,Bramfeld,normal,1966,220,6,E,8.8
22159,Bramfeld,normal,1938,210,6,G,7.11
22159,Bramfeld,normal,2011,48,2,B,15.45
22159,Bramfeld,normal,1920,50,2,G,7.96
22159,Bramfeld,normal,2004,95,4,C,9.96
22159,Bramfeld,normal,2001,115,4,C,9.28
22159,Bramfeld,normal,1957,175,6,F,8.23
22159,Bramfeld,normal,2013,178,6,B,14.48
22159,Bramfeld,normal,1985,178,6,D,7.9
22159,Bramfeld,normal,1963,127,5,F,9.25
22159,Bramfeld,normal,2021,54,2,A,13.04
22159,Bramfeld,normal,1954,87,3,G,7.11
22159,Bramfeld,normal,1925,220,6,G,8.07
22159,Bramfeld,normal,1995,157,5,C,10.42
22159,Bramfeld,normal,1980,117,4,D,7.43
22159,Bramfeld,normal,1913,137,5,G,10.26
22159,Bramfeld,normal,2004,189,6,C,12.03
22159,Bramfeld,normal,1910,141,5,G,8.69
22159,Bramfeld,normal,1928,111,4,G,8.35
22159,Bramfeld,normal,1943,22,1,G,9.56
22159,Bramfeld,normal,1967,178,6,E,7.38
22159,Bramfeld,normal,1934,37,1,G,8.29
22159,Bramfeld,normal,1934,31,1,G,8.73
22159,Bramfeld,normal,1976,220,6,D,6.5
22159,Bramfeld,normal,1934,122,4,G,7.15
22159,Bramfeld,normal,1971,152,5,E,6.37
22159,Bramfeld,normal,1976,36,1,D,11.39
22159,Bramfeld,normal,1947,37,1,G,11.09
22159,Bramfeld,normal,2013,178,6,B,11.78
22159,Bramfeld,normal,1962,153,5,F,8.67
22159,Bramfeld,normal,1971,190,6,E,6.2
22159,Bramfeld,normal,1959,69,3,F,8.96
22159,Bramfeld,normal,1988,136,5,D,7.13
22159,Bramfeld,normal,2019,145,5,A,15.34
22159,Bramfeld,normal,1991,198,6,D,9.9
22159,Bramfeld,normal,1917,70,3,G,9.64
22159,Bramfeld,normal,1973,165,6,D,6.44
22159,Bramfeld,normal,1988,126,5,D,9.82
22159,Bramfeld,normal,1924,53,2,G,7.55
22159,Bramfeld,normal,1940,209,6,G,8.5
22159,Bramfeld,normal,1990,96,4,D,8.28
22159,Bramfeld,normal,1999,138,5,C,12.94
22159,Bramfeld,normal,1991,214,6,D,8.86
22175,Bramfeld,normal,1943,19,1,G,8.3
22175,Bramfeld,normal,1923,60,3,G,10.25
22175,Bramfeld,normal,2012,153,5,B,11.46
22175,Bramfeld,normal,2005,128,5,C,14.27
22175,Bramfeld,normal,1935,35,1,G,11.0
22175,Bramfeld,normal,1918,127,5,G,11.45
22175,Bramfeld,normal,1989,23,1,D,11.27
22175,Bramfeld,normal,1940,152,5,G,9.26
22175,Bramfeld,normal,2017,18,1,A,17.13
22175,Bramfeld,normal,2023,50,2,A,12.97
22175,Bramfeld,normal,1928,193,6,G,7.4
22175,Bramfeld,normal,1926,51,2,G,8.74
22175,Bramfeld,normal,1924,162,6,G,9.25
22175,Bramfeld,normal,1998,31,1,C,14.74
22175,Bramfeld,normal,1980,62,3,D,9.53
22175,Bramfeld,normal,1970,89,4,E,5.64
22175,Bramfeld,normal,1946,221,6,G,6.9
22175,Bramfeld,normal,1916,43,2,G,13.01
22175,Bramfeld,normal,2020,32,1,A,14.46
22175,Bramfeld,normal,1977,157,5,D,6.33
22175,Bramfeld,normal,1950,47,2,G,9.56
22175,Bramfeld,normal,2002,150,5,C,10.37
22175,Bramfeld,normal,1946,138,5,G,8.69
22175,Bramfeld,normal,1918,184,6,G,9.17
22175,Bramfeld,normal,1955,214,6,G,10.63
22175,Bramfeld,normal,1988,83,3,D,6.87
22175,Bramfeld,normal,1988,215,6,D,7.84
22175,Bramfeld,normal,1998,148,5,C,11.69
22175,Bramfeld,normal,1979,128,5,D,9.41
22175,Bramfeld,normal,1962,176,6,F,8.19
22175,Bramfeld,normal,2007,15,1,C,12.72
22175,Bramfeld,normal,1961,67,3,F,6.69
22175,Bramfeld,normal,1969,36,1,E,9.12
22175,Bramfeld,normal,1936,183,6,G,9.41
22175,Bramfeld,normal,2021,62,3,A,16.12
22175,Bramfeld,normal,2015,222,6,B,13.99
22175,Bramfeld,normal,1984,189,6,D,9.76
22175,Bramfeld,normal,1958,220,6,F,9.93
22175,Bramfeld,normal,1941,39,1,G,11.27
22175,Bramfeld,normal,1915,146,5,G,9.01
22175,Bramfeld,normal,2019,212,6,A,15.52
22177,Steilshoop,normal,1965,83,3,F,6.85
22179,Bramfeld,normal,1978,74,3,D,6.45
22179,Bramfeld,normal,1990,165,6,D,9.63
22179,Bramfeld,normal,2011,209,6,B,12.88
22179,Bramfeld,normal,2006,69,3,C,9.76
22179,Bramfeld,normal,1925,218,6,G,8.32
22179,Bramfeld,normal,1988,206,6,D,9.66
22179,Bramfeld,normal,1968,176,6,E,6.65
22179,Bramfeld,normal,1927,109,4,G,7.82
22179,Bramfeld,normal,2002,173,6,C,12.53
22179,Bramfeld,normal,1925,204,6,G,9.32
22179,Bramfeld,normal,1928,43,2,G,8.22
22179,Bramfeld,normal,1918,145,5,G,8.99
22179,Bramfeld,normal,1977,155,5,D,5.92
22179,Bramfeld,normal,1929,117,4,G,9.28
22179,Bramfeld,normal,1957,30,1,F,7.79
22179,Bramfeld,normal,1938,112,4,G,6.94
22179,Bramfeld,normal,1984,105,4,D,6.78
22179,Bramfeld,normal,1942,201,6,G,9.0
22179,Bramfeld,normal,1958,37,1,F,8.74
22179,Bramfeld,normal,1949,167,6,G,10.8
22179,Bramfeld,normal,1919,160,5,G,7.44
22179,Bramfeld,normal,2002,102,4,C,10.6
22179,Bramfeld,normal,1954,66,3,G,7.67
22179,Bramfeld,normal,1980,36,1,D,8.9
22179,Bramfeld,normal,1945,104,4,G,9.14
22179,Bramfeld,normal,1932,174,6,G,8.07
22179,Bramfeld,normal,1962,107,4,F,10.03
22179,Bramfeld,normal,1952,219,6,G,7.23
22179,Bramfeld,normal,2021,150,5,A,12.49
22179,Bramfeld,normal,2009,29,1,C,12.24
22179,Bramfeld,normal,1973,109,4,D,5.76
22179,Bramfeld,normal,2019,141,5,A,11.84
22179,Bramfeld,normal,2019,49,2,A,12.15
22179,Bramfeld,normal,2000,31,1,C,11.53
22179,Bramfeld,normal,1982,93,4,D,7.44
22179,Bramfeld,normal,1932,68,3,G,11.1
22179,Bramfeld,normal,1912,104,4,G,9.97
22179,Bramfeld,normal,2020,144,5,A,15.12
22179,Bramfeld,normal,1999,173,6,C,12.44
22179,Bramfeld,normal,2014,125,5,B,11.42
22179,Bramfeld,normal,2022,113,4,A,13.3
22179,Bramfeld,normal,1960,130,5,F,10.83
22179,Bramfeld,normal,1963,111,4,F,7.19
22179,Bramfeld,normal,1920,197,6,G,7.96
22179,Bramfeld,normal,2012,90,4,B,14.2
22179,Bramfeld,normal,1960,53,2,F,8.44
22179,Bramfeld,normal,2015,107,4,B,13.89
22179,Bramfeld,normal,1989,161,6,D,9.28
22179,Bramfeld,normal,1944,96,4,G,7.5
22179,Bramfeld,normal,1955,51,2,G,7.42
22179,Bramfeld,normal,1911,92,4,G,9.0
22179,Bramfeld,normal,1922,112,4,G,7.62
22179,Bramfeld,normal,1963,35,1,F,8.31
22179,Bramfeld,normal,1944,192,6,G,7.53
22179,Bramfeld,normal,2012,55,2,B,12.13
22179,Bramfeld,normal,2012,128,5,B,14.58
22179,Bramfeld,normal,1959,106,4,F,10.41
22179,Bramfeld,normal,1966,155,5,E,7.4
22179,Bramfeld,normal,1984,106,4,D,6.76
22179,Bramfeld,normal,2014,150,5,B,11.37
22179,Bramfeld,normal,1951,110,4,G,8.05
22179,Bramfeld,normal,1987,25,1,D,11.48
22179,Bramfeld,normal,1970,163,6,E,5.97
22179,Bramfeld,normal,1959,210,6,F,9.52
22179,Bramfeld,normal,2016,124,4,A,11.55
22179,Bramfeld,normal,2012,36,1,B,16.13
22179,Bramfeld,normal,1939,86,3,G,8.02
22179,Bramfeld,normal,1994,78,3,C,8.39
22179,Bramfeld,normal,2018,75,3,A,13.54
22179,Bramfeld,normal,1995,135,5,C,11.85
22179,Bramfeld,normal,2016,59,3,A,11.7
22179,Bramfeld,normal,1926,196,6,G,7.29
22179,Bramfeld,normal,1977,152,5,D,6.02
22179,Bramfeld,normal,1957,81,3,F,9.26
22179,Bramfeld,normal,1935,125,5,G,8.81
22179,Bramfeld,normal,1988,101,4,D,9.99
22179,Bramfeld,normal,1986,204,6,D,7.15
22179,Bramfeld,normal,1968,216,6,E,5.94
22179,Bramfeld,normal,1941,150,5,G,8.09
22179,Bramfeld,normal,1924,156,5,G,8.53
22179,Bramfeld,normal,1947,104,4,G,7.36
22179,Bramfeld,normal,1997,172,6,C,9.53
22179,Bramfeld,normal,1987,36,1,D,10.4
22179,Bramfeld,normal,1937,91,4,G,10.18
22179,Bramfeld,normal,1960,119,4,F,8.59
22179,Bramfeld,normal,1935,124,4,G,6.98
22179,Bramfeld,normal,1932,79,3,G,8.27
22179,Bramfeld,normal,1932,72,3,G,9.02
22179,Bramfeld,normal,1983,166,6,D,9.07
22179,Bramfeld,normal,2007,66,3,C,8.5
22179,Bramfeld,normal,1942,152,5,G,8.8
22179,Bramfeld,normal,1970,79,3,E,7.02
22179,Bramfeld,normal,1929,181,6,G,8.66
22179,Bramfeld,normal,1943,194,6,G,8.27
22179,Bramfeld,normal,1988,163,6,D,7.4
22179,Bramfeld,normal,1997,221,6,C,12.44
22179,Bramfeld,normal,1964,212,6,F,8.85
22179,Bramfeld,normal,1932,156,5,G,9.24
22179,Bramfeld,normal,2019,69,3,A,12.05
22179,Bramfeld,normal,1963,116,4,F,7.75
22179,Bramfeld,normal,1923,114,4,G,8.8
22179,Bramfeld,normal,1933,127,5,G,7.6
22179,Bramfeld,normal,1937,68,3,G,9.11
22179,Bramfeld,normal,1993,167,6,C,9.37
22179,Bramfeld,normal,1950,211,6,G,8.36
22179,Bramfeld,normal,1912,69,3,G,10.09
22179,Bramfeld,normal,1956,156,5,F,9.0
22179,Bramfeld,normal,2016,15,1,A,15.32
22179,Bramfeld,normal,1974,160,5,D,6.64
22179,Bramfeld,normal,1949,157,5,G,8.88
22179,Bramfeld,normal,1944,218,6,G,9.41
22179,Bramfeld,normal,2007,217,6,C,10.43
22179,Bramfeld,normal,1943,96,4,G,8.63
22179,Bramfeld,normal,1965,161,6,F,8.38
22179,Bramfeld,normal,2015,127,5,B,12.2
22179,Bramfeld,normal,1957,214,6,F,8.56
22179,Bramfeld,normal,1959,195,6,F,9.65
22179,Bramfeld,normal,1973,195,6,D,6.68
22179,Bramfeld,normal,1946,158,5,G,7.23
22179,Bramfeld,normal,1949,132,5,G,8.08
22179,Bramfeld,normal,2003,188,6,C,9.03
22179,Bramfeld,normal,1991,61,3,D,10.01
22179,Bramfeld,normal,1992,101,4,D,9.49
22179,Bramfeld,normal,1948,182,6,G,8.82
22179,Bramfeld,normal,1913,153,5,G,8.91
22297,Groß Borstel,gut,1985,45,2,D,11.67
22297,Groß Borstel,gut,1956,84,3,F,13.32
22297,Groß Borstel,gut,2011,171,6,B,16.32
22297,Groß Borstel,gut,1924,141,5,G,10.13
22297,Groß Borstel,gut,1975,162,6,D,11.98
22297,Groß Borstel,gut,1951,176,6,G,13.9
22297,Groß Borstel,gut,2019,216,6,A,15.66
22297,Groß Borstel,gut,2012,66,3,B,12.17
22297,Groß Borstel,gut,2001,71,3,C,14.23
22297,Groß Borstel,gut,2021,133,5,A,14.11
22297,Groß Borstel,gut,1975,186,6,D,12.21
